mirror|weird|adapted_url|adapted_url_correct|adapted_url_archive|adapted_url_archive_correct
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/index244d-2.html?title=Thread:User_talk:Jdev/Jdev%27s_R-Tree/reply_(5)&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Thread:User:talk:Jdev/Jdev%27s_R-Tree/reply_(5)&action=history|False|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/index6c56.html?title=User_talk:Sheldor&action=history|False|http://robowiki.net/wiki/../w/index.php?title=User:talk:Sheldor&action=history|False|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/index9cc9.html?title=Thread:User_talk:Sheldor/Robocode_Problem&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Thread:User:talk:Sheldor/Robocode_Problem&action=history|False|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Code_Size/Old_discussion.html|True|http://robowiki.net/wiki/Code_Size/Old_discussion|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/File_Robocode-netbean1.html|True|http://robowiki.net/wiki/File:Robocode-netbean1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/File_Robocode-netbean2.html|True|http://robowiki.net/wiki/File:Robocode-netbean2|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/File_Robocode-netbean3.html|True|http://robowiki.net/wiki/File:Robocode-netbean3|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/File_Robocode-netbean4.html|True|http://robowiki.net/wiki/File:Robocode-netbean4|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/File_Robocode-netbean5.html|True|http://robowiki.net/wiki/File:Robocode-netbean5|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Talk_Robocode/NetBeans/Configure.html|True|http://robowiki.net/wiki/Robocode/NetBeans/Configure|False|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Numbat.html|False|http://robowiki.net/wiki/Numbat|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/TassieDevils.html|False|http://robowiki.net/wiki/TassieDevils|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/GeminiTeam/Version_History.html|False|http://robowiki.net/wiki/GeminiTeam/Version_History|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/LuminariousDuo.html|False|http://robowiki.net/wiki/LuminariousDuo|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Talk_GeminiTeam.html|False|http://robowiki.net/wiki/GeminiTeam|False|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/NightAndDay.html|False|http://robowiki.net/wiki/NightAndDay|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Claude.html|False|http://robowiki.net/wiki/Claude|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/User_Baal.html|True|http://robowiki.net/wiki/User:Baal|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/File_N.html|False|http://robowiki.net/wiki/File:N|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Talk_N.html|False|http://robowiki.net/wiki/N|False|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Category_Team_Name_Redirect.html|True|http://robowiki.net/wiki/Category:Team_Name_Redirect|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Talk_Shadow.html|True|http://robowiki.net/wiki/Shadow|False|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/User_talk_Alcatraz.html|False|http://robowiki.net/wiki/User:Alcatraz|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/indexa094.html?title=User:Alcatraz&action=history|False|http://robowiki.net/wiki/../w/index.php?title=User:Alcatraz&action=history|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Archived_talk_Musashi_20090522.html|True|http://robowiki.net/wiki/Archived_Musashi_20090522|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/WaveSerpent.html|False|http://robowiki.net/wiki/WaveSerpent|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Horizon/Version_History.html|False|http://robowiki.net/wiki/Horizon/Version_History|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Horizon/Gun_Research.html|False|http://robowiki.net/wiki/Horizon/Gun_Research|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Talk_Horizon.html|True|http://robowiki.net/wiki/Horizon|False|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/NightmareTeam.html|False|http://robowiki.net/wiki/NightmareTeam|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/File_VS2008_New_Project_dialog.html|True|http://robowiki.net/wiki/File:VS2008_New_Project_dialog|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/index590b.html?title=File:VS2008_Save_Project_dialog.png&action=history|False|http://robowiki.net/wiki/../w/index.php?title=File:VS2008_Save_Project_dialog.png&action=history|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/File_VS2008_Solution_Explorer_MyProject.html|True|http://robowiki.net/wiki/File:VS2008_Solution_Explorer_MyProject|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/File_VS2008_Add_Reference_dialog_robocode_dll.html|True|http://robowiki.net/wiki/File:VS2008_Add_Reference_dialog_robocode_dll|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/File_VS2008_Solution_Explorer_MyProject_references.html|True|http://robowiki.net/wiki/File:VS2008_Solution_Explorer_MyProject_references|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/File_VS2008_MyRobot_source_code.html|True|http://robowiki.net/wiki/File:VS2008_MyRobot_source_code|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/index504c.html?title=File:VS2008_Properties_Assembly_name.png&action=history|False|http://robowiki.net/wiki/../w/index.php?title=File:VS2008_Properties_Assembly_name.png&action=history|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/index244f-2.html?title=File:VS2008_Call_stack_debugging_view.png&action=history|False|http://robowiki.net/wiki/../w/index.php?title=File:VS2008_Call_stack_debugging_view.png&action=history|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/index1766.html?title=File:VS2008_Attach_to_process_java_exe.png&action=history|False|http://robowiki.net/wiki/../w/index.php?title=File:VS2008_Attach_to_process_java_exe.png&action=history|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/indexbf4e.html?title=File:VS2008_Properties_for_starting_Robocode.png&action=history|False|http://robowiki.net/wiki/../w/index.php?title=File:VS2008_Properties_for_starting_Robocode.png&action=history|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Talk_Robocode/.NET/Create_a_.html|True|http://robowiki.net/wiki/Robocode/.NET/Create_a_|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Talk_Robocode/Scoring.html|False|http://robowiki.net/wiki/Robocode/Scoring|False|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Template_RobocodeDocsList.html|True|http://robowiki.net/wiki/Template_RobocodeDocsList|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/index640c.html?title=Robocode/Scoring&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Robocode/Scoring&action=history|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/File_MaxRiskvsSittingDuckNoBullets.html|False|http://robowiki.net/wiki/File:MaxRiskvsSittingDuckNoBullets|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/File_MaxRiskvsSittingDuck.html|False|http://robowiki.net/wiki/File:MaxRiskvsSittingDuck|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/indexa89c.html?title=Kinsen&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Kinsen&action=history|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Talk_Template_For_Bot_Pages.html|False|http://robowiki.net/wiki/Template_For_Bot_Pages|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Template_CreditForOldWikiArticle.html|False|http://robowiki.net/wiki/Template_CreditForOldWikiArticle|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/User_AaronR/Utility_Bots.html|False|http://robowiki.net/wiki/User:AaronR/Utility_Bots|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Talk_Che.html|False|http://robowiki.net/wiki/Che|False|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/indexb369.html?title=Che&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Che&action=history|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/GreatWolf/VersionHistory.html|False|http://robowiki.net/wiki/GreatWolf/VersionHistory|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Talk_GreatWolf.html|False|http://robowiki.net/wiki/GreatWolf|False|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/index6526-3.html?title=Talk:Wave_Suffering&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Talk:Wave_Suffering&action=history|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/index9ebc.html?title=Wave_Suffering&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Wave_Suffering&action=history|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/BrokenSword.html|False|http://robowiki.net/wiki/BrokenSword|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/CunobelinDC/Version_History.html|False|http://robowiki.net/wiki/CunobelinDC/Version_History|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Cunobelin/Version_History.html|False|http://robowiki.net/wiki/Cunobelin/Version_History|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/index85e6-2.html?title=Thread:Talk:Cunobelin/Danger_function&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Thread:Talk:Cunobelin/Danger_function&action=history|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/User_Nz.html|True|http://robowiki.net/wiki/User:Nz|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/NeophytePRAL.html|False|http://robowiki.net/wiki/NeophytePRAL|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/User_Tripphippy.html|True|http://robowiki.net/wiki/User:Tripphippy|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Talk_RoboRumble/Country_Flags.html|True|http://robowiki.net/wiki/RoboRumble/Country_Flags|False|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Midboss.html|True|http://robowiki.net/wiki/Midboss|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Roborio.html|True|http://robowiki.net/wiki/Roborio|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Mint.html|True|http://robowiki.net/wiki/Mint|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/indexcdd2.html?title=Wave_Surfing/True_Surfing&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Wave_Surfing/True_Surfing&action=history|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/indexf745.html?title=Talk:Dynamic_Clustering&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Talk:Dynamic_Clustering&action=history|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/index91f0.html?title=Thread:Talk:Dynamic_Clustering/Dynamic_Reweighting&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Thread:Talk:Dynamic_Clustering/Dynamic_Reweighting&action=history|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/indexc0bb.html?title=User_talk:Straw&action=history|False|http://robowiki.net/wiki/../w/index.php?title=User:talk:Straw&action=history|False|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/index65d1.html?title=Thread:User_talk:Straw/retry&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Thread:User:talk:Straw/retry&action=history|False|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/index6351.html?title=Thread:User_talk:Straw/narya_class&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Thread:User:talk:Straw/narya_class&action=history|False|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/index7d71.html?title=Thread:User_talk:Straw/narya_class/reply&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Thread:User:talk:Straw/narya_class/reply&action=history|False|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/index5489.html?title=Thread:User_talk:Straw/narya_class/reply_(2)&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Thread:User:talk:Straw/narya_class/reply_(2)&action=history|False|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Talk_Wave_Surfing/Melee.html|True|http://robowiki.net/wiki/Wave_Surfing/Melee|False|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Talk_Wave_Surfing.html|False|http://robowiki.net/wiki/Wave_Surfing|False|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/index2010.html?title=Thread:User_talk:Straw/narya_class/reply_(3)&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Thread:User:talk:Straw/narya_class/reply_(3)&action=history|False|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/index6e1d.html?title=Thread:User_talk:Straw/open_source_dynamic_clustering_gun&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Thread:User:talk:Straw/open_source_dynamic_clustering_gun&action=history|False|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/index43da.html?title=Thread:User_talk:Straw/open_source_dynamic_clustering_gun/reply&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Thread:User:talk:Straw/open_source_dynamic_clustering_gun/reply&action=history|False|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/indexe2e7-2.html?title=Thread:User_talk:Straw/open_source_dynamic_clustering_gun/reply_(2)&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Thread:User:talk:Straw/open_source_dynamic_clustering_gun/reply_(2)&action=history|False|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/indexcd3a.html?title=Thread:User_talk:Straw/open_source_dynamic_clustering_gun/reply_(3)&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Thread:User:talk:Straw/open_source_dynamic_clustering_gun/reply_(3)&action=history|False|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/index7c54.html?title=Thread:User_talk:Straw/open_source_dynamic_clustering_gun/reply_(4)&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Thread:User:talk:Straw/open_source_dynamic_clustering_gun/reply_(4)&action=history|False|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/index250a.html?title=Thread:User_talk:Straw/open_source_dynamic_clustering_gun/reply_(5)&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Thread:User:talk:Straw/open_source_dynamic_clustering_gun/reply_(5)&action=history|False|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/index58f0.html?title=Thread:Talk:Dynamic_Clustering/Dynamic_Reweighting/reply&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Thread:Talk:Dynamic_Clustering/Dynamic_Reweighting/reply&action=history|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/indexe223.html?title=Thread:Talk:Dynamic_Clustering/Dynamic_Reweighting/reply_(2)&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Thread:Talk:Dynamic_Clustering/Dynamic_Reweighting/reply_(2)&action=history|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/indexf976.html?title=Thread:Talk:Dynamic_Clustering/Dynamic_Reweighting/reply_(3)&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Thread:Talk:Dynamic_Clustering/Dynamic_Reweighting/reply_(3)&action=history|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/indexbbb7.html?title=Thread:Talk:Dynamic_Clustering/Dynamic_Reweighting/reply_(4)&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Thread:Talk:Dynamic_Clustering/Dynamic_Reweighting/reply_(4)&action=history|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/indexbaa5.html?title=Thread:Talk:Dynamic_Clustering/Dynamic_Reweighting/reply_(5)&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Thread:Talk:Dynamic_Clustering/Dynamic_Reweighting/reply_(5)&action=history|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/indexc83a.html?title=Thread:Talk:Dynamic_Clustering/Using_previous_GFs_as_dimensions&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Thread:Talk:Dynamic_Clustering/Using_previous_GFs_as_dimensions&action=history|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/index2748.html?title=Thread:Talk:Dynamic_Clustering/Using_previous_GFs_as_dimensions/reply&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Thread:Talk:Dynamic_Clustering/Using_previous_GFs_as_dimensions/reply&action=history|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/indexbae0.html?title=Thread:Talk:Dynamic_Clustering/Using_previous_GFs_as_dimensions/reply_(2)&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Thread:Talk:Dynamic_Clustering/Using_previous_GFs_as_dimensions/reply_(2)&action=history|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/indexf510.html?title=Thread:Talk:Dynamic_Clustering/Using_previous_GFs_as_dimensions/reply_(3)&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Thread:Talk:Dynamic_Clustering/Using_previous_GFs_as_dimensions/reply_(3)&action=history|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/indexbc21.html?title=Thread:Talk:Dynamic_Clustering/Using_previous_GFs_as_dimensions/reply_(4)&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Thread:Talk:Dynamic_Clustering/Using_previous_GFs_as_dimensions/reply_(4)&action=history|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Talk_Virtual_Guns.html|False|http://robowiki.net/wiki/Virtual_Guns|False|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/indexeeff.html?title=Virtual_Guns&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Virtual_Guns&action=history|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/indexb85a.html?title=Random_Movement&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Random_Movement&action=history|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/indexa131.html?title=Thread:Talk:Dynamic_Clustering/Using_previous_GFs_as_dimensions/reply_(5)&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Thread:Talk:Dynamic_Clustering/Using_previous_GFs_as_dimensions/reply_(5)&action=history|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Gruweltje/Version_History.html|False|http://robowiki.net/wiki/Gruweltje/Version_History|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Talk_Grinnik.html|False|http://robowiki.net/wiki/Grinnik|False|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Shaakious/Version_History.html|False|http://robowiki.net/wiki/Shaakious/Version_History|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Template_talk_Navbox_challenges.html|False|http://robowiki.net/wiki/Template_Navbox_challenges|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Targeting_Challenge_2K7.html|False|http://robowiki.net/wiki/Targeting_Challenge_2K7|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/DarkHallow/Bulletin_Board.html|False|http://robowiki.net/wiki/DarkHallow/Bulletin_Board|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Talk_SlowBot.html|True|http://robowiki.net/wiki/SlowBot|False|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/index2223.html?title=User:Deathcon&action=history|False|http://robowiki.net/wiki/../w/index.php?title=User:Deathcon&action=history|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/index5b37.html?title=DarkHallow&action=history|False|http://robowiki.net/wiki/../w/index.php?title=DarkHallow&action=history|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/indexf4e1.html?title=User:QP&action=history|False|http://robowiki.net/wiki/../w/index.php?title=User:QP&action=history|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Challenge_2K9.html|False|http://robowiki.net/wiki/Challenge_2K9|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Category_Uncontrolled_Testing_Environments_Challenges.html|False|http://robowiki.net/wiki/Category:Uncontrolled_Testing_Environments_Challenges|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Talk_Shark_Challenge.html|False|http://robowiki.net/wiki/Shark_Challenge|False|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/indexe559.html?title=Targeting_Challenge_2K6&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Targeting_Challenge_2K6&action=history|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Gaff/VersionHistory.html|False|http://robowiki.net/wiki/Gaff/VersionHistory|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Holden/VersionHistory.html|False|http://robowiki.net/wiki/Holden/VersionHistory|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Pris/VersionHistory.html|False|http://robowiki.net/wiki/Pris/VersionHistory|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Talk_Leon.html|False|http://robowiki.net/wiki/Leon|False|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Wintermute.html|False|http://robowiki.net/wiki/Wintermute|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/indexde61.html?title=Pytko&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Pytko&action=history|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/indexa298.html?title=Thread:Talk:Pris/Dodging_Performance_Anomaly%3F&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Thread:Talk:Pris/Dodging_Performance_Anomaly%3F&action=history|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/indexff3d-2.html?title=Thread:Talk:Pris/Dodging_Performance_Anomaly%3F/reply_(2)&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Thread:Talk:Pris/Dodging_Performance_Anomaly%3F/reply_(2)&action=history|empty|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/../w/index60a9-2.html?title=Thread:Talk:Pris/Dodging_Performance_Anomaly%3F/reply_(4)&action=history|False|http://robowiki.net/wiki/../w/index.php?title=Thread:Talk:Pris/Dodging_Performance_Anomaly%3F/reply_(4)&action=history|empty|False|False
